tc,call_volume,aht,service_level,art,positions,positions_quantile,resources_shifts
2022-12-15 01:15:00+03:00,9,172,80,30,4,1,0
2022-12-15 01:30:00+03:00,13,165,80,30,5,1,0
2022-12-15 01:45:00+03:00,18,159,80,30,6,2,0
2022-12-15 02:00:00+03:00,14,156,80,30,5,1,0
2022-12-15 02:15:00+03:00,22,143,80,30,6,2,0
2022-12-15 02:30:00+03:00,24,233,80,30,9,2,0
2022-12-15 02:45:00+03:00,27,142,80,30,7,2,0
2022-12-15 03:00:00+03:00,33,210,80,30,11,3,0
2022-12-15 03:15:00+03:00,35,229,80,30,12,3,0
2022-12-15 03:30:00+03:00,43,202,80,30,13,3,0
2022-12-15 03:45:00+03:00,40,184,80,30,11,3,0
2022-12-15 04:00:00+03:00,44,160,80,30,11,3,0
2022-12-15 04:15:00+03:00,59,167,80,30,14,3,0
2022-12-15 04:30:00+03:00,59,290,80,30,23,5,0
2022-12-15 04:45:00+03:00,67,287,80,30,26,6,0
2022-12-15 05:00:00+03:00,76,156,80,30,17,4,0
2022-12-15 05:15:00+03:00,80,313,80,30,33,7,0
2022-12-15 05:30:00+03:00,105,386,80,30,51,11,0
2022-12-15 05:45:00+03:00,104,416,80,30,54,11,0
2022-12-15 06:00:00+03:00,112,356,80,30,50,10,9
2022-12-15 06:15:00+03:00,118,339,80,30,50,10,9
2022-12-15 06:30:00+03:00,130,167,80,30,28,6,9
2022-12-15 06:45:00+03:00,137,207,80,30,36,8,9
2022-12-15 07:00:00+03:00,161,347,80,30,69,14,14
2022-12-15 07:15:00+03:00,194,330,80,30,78,16,18
2022-12-15 07:30:00+03:00,205,331,80,30,82,17,21
2022-12-15 07:45:00+03:00,229,252,80,30,70,14,21
2022-12-15 08:00:00+03:00,248,266,80,30,80,16,21
2022-12-15 08:15:00+03:00,283,421,80,30,141,29,31
2022-12-15 08:30:00+03:00,321,422,80,30,160,32,37
2022-12-15 08:45:00+03:00,348,414,80,30,169,34,44
2022-12-15 09:00:00+03:00,404,487,80,30,229,46,46
2022-12-15 09:15:00+03:00,468,383,80,30,209,42,46
2022-12-15 09:30:00+03:00,543,391,80,30,246,50,52
2022-12-15 09:45:00+03:00,562,544,80,30,353,71,56
2022-12-15 10:00:00+03:00,594,476,80,30,326,66,61
2022-12-15 10:15:00+03:00,614,488,80,30,345,69,61
2022-12-15 10:30:00+03:00,652,509,80,30,382,77,68
2022-12-15 10:45:00+03:00,646,485,80,30,360,72,71
2022-12-15 11:00:00+03:00,640,475,80,30,350,70,71
2022-12-15 11:15:00+03:00,633,419,80,30,306,62,71
2022-12-15 11:30:00+03:00,633,444,80,30,324,65,75
2022-12-15 11:45:00+03:00,613,446,80,30,315,63,75
2022-12-15 12:00:00+03:00,601,486,80,30,337,68,75
2022-12-15 12:15:00+03:00,594,455,80,30,312,63,76
2022-12-15 12:30:00+03:00,588,483,80,30,328,66,79
2022-12-15 12:45:00+03:00,566,424,80,30,278,56,79
2022-12-15 13:00:00+03:00,557,399,80,30,257,52,79
2022-12-15 13:15:00+03:00,552,503,80,30,321,65,79
2022-12-15 13:30:00+03:00,561,490,80,30,317,64,79
2022-12-15 13:45:00+03:00,553,518,80,30,331,67,79
2022-12-15 14:00:00+03:00,572,482,80,30,318,64,79
2022-12-15 14:15:00+03:00,577,561,80,30,373,75,79
2022-12-15 14:30:00+03:00,573,473,80,30,313,63,79
2022-12-15 14:45:00+03:00,543,487,80,30,306,62,79
2022-12-15 15:00:00+03:00,520,486,80,30,292,59,70
2022-12-15 15:15:00+03:00,511,504,80,30,298,60,70
2022-12-15 15:30:00+03:00,506,534,80,30,313,63,70
2022-12-15 15:45:00+03:00,487,437,80,30,247,50,70
2022-12-15 16:00:00+03:00,460,480,80,30,257,52,65
2022-12-15 16:15:00+03:00,450,457,80,30,239,48,61
2022-12-15 16:30:00+03:00,429,488,80,30,244,49,58
2022-12-15 16:45:00+03:00,398,422,80,30,196,40,58
2022-12-15 17:00:00+03:00,373,465,80,30,203,41,58
2022-12-15 17:15:00+03:00,328,530,80,30,204,41,48
2022-12-15 17:30:00+03:00,287,436,80,30,148,30,42
2022-12-15 17:45:00+03:00,265,421,80,30,133,27,35
2022-12-15 18:00:00+03:00,245,604,80,30,175,35,33
2022-12-15 18:15:00+03:00,192,821,80,30,187,38,33
2022-12-15 18:30:00+03:00,163,625,80,30,123,25,27
2022-12-15 18:45:00+03:00,143,224,80,30,41,9,23
2022-12-15 19:00:00+03:00,132,558,80,30,90,18,18
2022-12-15 19:15:00+03:00,111,421,80,30,59,12,18
2022-12-15 19:30:00+03:00,112,490,80,30,68,14,11
2022-12-15 19:45:00+03:00,89,327,80,30,38,8,8
2022-12-15 20:00:00+03:00,95,289,80,30,36,8,8
2022-12-15 20:15:00+03:00,71,451,80,30,41,9,8
2022-12-15 20:30:00+03:00,73,173,80,30,18,4,4
2022-12-15 20:45:00+03:00,56,196,80,30,16,4,4
2022-12-15 21:00:00+03:00,61,192,80,30,17,4,4
2022-12-15 21:15:00+03:00,52,185,80,30,14,3,3
2022-12-15 21:30:00+03:00,43,178,80,30,12,3,0
2022-12-15 21:45:00+03:00,49,157,80,30,12,3,0
2022-12-15 22:00:00+03:00,37,149,80,30,9,2,0
2022-12-15 22:15:00+03:00,32,153,80,30,8,2,0
2022-12-15 22:30:00+03:00,27,154,80,30,7,2,0
2022-12-15 22:45:00+03:00,20,158,80,30,6,2,0
2022-12-15 23:00:00+03:00,25,156,80,30,7,2,0
2022-12-15 23:15:00+03:00,15,170,80,30,5,1,0
2022-12-15 23:30:00+03:00,21,217,80,30,8,2,0
2022-12-15 23:45:00+03:00,14,198,80,30,5,1,0
2022-12-16 00:00:00+03:00,12,160,80,30,4,1,0
2022-12-16 00:15:00+03:00,13,165,80,30,5,1,0
2022-12-16 00:30:00+03:00,10,99,80,30,3,1,0
2022-12-16 00:45:00+03:00,10,137,80,30,3,1,0
2022-12-16 01:00:00+03:00,9,148,80,30,3,1,0
2022-12-16 01:15:00+03:00,14,167,80,30,5,1,0
2022-12-16 01:30:00+03:00,9,166,80,30,4,1,0
2022-12-16 01:45:00+03:00,13,151,80,30,4,1,0
2022-12-16 02:00:00+03:00,17,149,80,30,5,1,0
2022-12-16 02:15:00+03:00,20,213,80,30,7,2,0
2022-12-16 02:30:00+03:00,21,195,80,30,7,2,0
2022-12-16 02:45:00+03:00,24,201,80,30,8,2,0
2022-12-16 03:00:00+03:00,30,176,80,30,9,2,0
2022-12-16 03:15:00+03:00,35,189,80,30,10,2,0
2022-12-16 03:30:00+03:00,33,133,80,30,7,2,0
2022-12-16 03:45:00+03:00,41,129,80,30,9,2,0
2022-12-16 04:00:00+03:00,53,147,80,30,12,3,0
2022-12-16 04:15:00+03:00,52,302,80,30,22,5,0
2022-12-16 04:30:00+03:00,62,164,80,30,15,3,0
2022-12-16 04:45:00+03:00,59,175,80,30,15,3,0
2022-12-16 05:00:00+03:00,77,237,80,30,25,5,0
2022-12-16 05:15:00+03:00,82,242,80,30,26,6,0
2022-12-16 05:30:00+03:00,93,155,80,30,20,4,0
2022-12-16 05:45:00+03:00,90,281,80,30,33,7,0
2022-12-16 06:00:00+03:00,115,357,80,30,52,11,5
2022-12-16 06:15:00+03:00,116,163,80,30,25,5,5
2022-12-16 06:30:00+03:00,128,276,80,30,45,9,17
2022-12-16 06:45:00+03:00,130,362,80,30,59,12,20
2022-12-16 07:00:00+03:00,167,290,80,30,60,12,25
2022-12-16 07:15:00+03:00,192,322,80,30,75,15,28
2022-12-16 07:30:00+03:00,199,606,80,30,144,29,29
2022-12-16 07:45:00+03:00,211,555,80,30,140,28,29
2022-12-16 08:00:00+03:00,254,400,80,30,121,25,31
2022-12-16 08:15:00+03:00,280,293,80,30,98,20,36
2022-12-16 08:30:00+03:00,323,401,80,30,153,31,46
2022-12-16 08:45:00+03:00,371,332,80,30,145,29,46
2022-12-16 09:00:00+03:00,460,385,80,30,206,42,46
2022-12-16 09:15:00+03:00,492,378,80,30,216,44,47
2022-12-16 09:30:00+03:00,553,470,80,30,300,60,60
2022-12-16 09:45:00+03:00,570,476,80,30,313,63,63
2022-12-16 10:00:00+03:00,581,523,80,30,350,70,70
2022-12-16 10:15:00+03:00,602,495,80,30,343,69,70
2022-12-16 10:30:00+03:00,624,418,80,30,301,61,71
2022-12-16 10:45:00+03:00,626,437,80,30,315,63,71
2022-12-16 11:00:00+03:00,624,432,80,30,311,63,72
2022-12-16 11:15:00+03:00,608,422,80,30,296,60,72
2022-12-16 11:30:00+03:00,590,516,80,30,351,71,73
2022-12-16 11:45:00+03:00,581,544,80,30,364,73,73
2022-12-16 12:00:00+03:00,585,573,80,30,386,78,73
2022-12-16 12:15:00+03:00,576,509,80,30,338,68,76
2022-12-16 12:30:00+03:00,583,439,80,30,296,60,76
2022-12-16 12:45:00+03:00,560,433,80,30,280,56,76
2022-12-16 13:00:00+03:00,554,470,80,30,301,61,76
2022-12-16 13:15:00+03:00,563,499,80,30,324,65,76
2022-12-16 13:30:00+03:00,563,471,80,30,306,62,76
2022-12-16 13:45:00+03:00,561,384,80,30,250,50,76
2022-12-16 14:00:00+03:00,558,401,80,30,259,52,76
2022-12-16 14:15:00+03:00,549,417,80,30,265,53,76
2022-12-16 14:30:00+03:00,553,428,80,30,274,55,76
2022-12-16 14:45:00+03:00,529,456,80,30,279,56,76
2022-12-16 15:00:00+03:00,544,497,80,30,312,63,71
2022-12-16 15:15:00+03:00,517,571,80,30,341,69,71
2022-12-16 15:30:00+03:00,498,490,80,30,283,57,59
2022-12-16 15:45:00+03:00,474,481,80,30,265,53,56
2022-12-16 16:00:00+03:00,466,410,80,30,222,45,51
2022-12-16 16:15:00+03:00,439,353,80,30,181,37,48
2022-12-16 16:30:00+03:00,430,430,80,30,216,44,47
2022-12-16 16:45:00+03:00,386,409,80,30,185,37,47
2022-12-16 17:00:00+03:00,368,456,80,30,197,40,45
2022-12-16 17:15:00+03:00,307,515,80,30,186,38,40
2022-12-16 17:30:00+03:00,269,448,80,30,143,29,30
2022-12-16 17:45:00+03:00,248,430,80,30,127,26,30
2022-12-16 18:00:00+03:00,222,380,80,30,102,21,30
2022-12-16 18:15:00+03:00,181,530,80,30,115,23,29
2022-12-16 18:30:00+03:00,161,231,80,30,47,10,16
2022-12-16 18:45:00+03:00,141,403,80,30,70,14,13
2022-12-16 19:00:00+03:00,121,186,80,30,29,6,6
2022-12-16 19:15:00+03:00,95,259,80,30,32,7,6
2022-12-16 19:30:00+03:00,89,595,80,30,66,14,5
2022-12-16 19:45:00+03:00,90,197,80,30,24,5,5
2022-12-16 20:00:00+03:00,73,642,80,30,59,12,4
2022-12-16 20:15:00+03:00,64,178,80,30,16,4,4
2022-12-16 20:30:00+03:00,56,185,80,30,15,3,3
2022-12-16 20:45:00+03:00,55,176,80,30,14,3,3
2022-12-16 21:00:00+03:00,46,195,80,30,13,3,3
2022-12-16 21:15:00+03:00,43,176,80,30,12,3,0
2022-12-16 21:30:00+03:00,38,185,80,30,11,3,0
2022-12-16 21:45:00+03:00,33,167,80,30,9,2,0
2022-12-16 22:00:00+03:00,33,190,80,30,10,2,0
2022-12-16 22:15:00+03:00,31,180,80,30,9,2,0
2022-12-16 22:30:00+03:00,24,206,80,30,8,2,0
2022-12-16 22:45:00+03:00,18,146,80,30,5,1,0
2022-12-16 23:00:00+03:00,19,159,80,30,6,2,0
2022-12-16 23:15:00+03:00,15,115,80,30,4,1,0
2022-12-16 23:30:00+03:00,11,272,80,30,6,2,0
2022-12-16 23:45:00+03:00,11,203,80,30,5,1,0
2022-12-17 00:00:00+03:00,9,179,80,30,4,1,0
2022-12-17 00:15:00+03:00,6,140,80,30,3,1,0
2022-12-17 00:30:00+03:00,6,289,80,30,4,1,0
2022-12-17 00:45:00+03:00,7,167,80,30,3,1,0
2022-12-17 01:00:00+03:00,4,167,80,30,2,1,0
2022-12-17 01:15:00+03:00,6,118,80,30,2,1,0
2022-12-17 01:30:00+03:00,6,145,80,30,3,1,0
2022-12-17 01:45:00+03:00,9,155,80,30,3,1,0
2022-12-17 02:00:00+03:00,9,181,80,30,4,1,0
2022-12-17 02:15:00+03:00,8,147,80,30,3,1,0
2022-12-17 02:30:00+03:00,6,60,80,30,2,1,0
2022-12-17 02:45:00+03:00,8,167,80,30,3,1,0
2022-12-17 03:00:00+03:00,11,138,80,30,4,1,0
2022-12-17 03:15:00+03:00,10,161,80,30,4,1,0
2022-12-17 03:30:00+03:00,12,144,80,30,4,1,0
2022-12-17 03:45:00+03:00,11,120,80,30,3,1,0
2022-12-17 04:00:00+03:00,19,128,80,30,5,1,0
2022-12-17 04:15:00+03:00,19,120,80,30,5,1,0
2022-12-17 04:30:00+03:00,20,129,80,30,5,1,0
2022-12-17 04:45:00+03:00,20,129,80,30,5,1,0
2022-12-17 05:00:00+03:00,25,155,80,30,7,2,0
2022-12-17 05:15:00+03:00,29,129,80,30,7,2,0
2022-12-17 05:30:00+03:00,28,126,80,30,6,2,0
2022-12-17 05:45:00+03:00,31,151,80,30,8,2,0
2022-12-17 06:00:00+03:00,39,146,80,30,9,2,2
2022-12-17 06:15:00+03:00,38,154,80,30,9,2,2
2022-12-17 06:30:00+03:00,39,148,80,30,9,2,2
2022-12-17 06:45:00+03:00,42,161,80,30,10,2,2
2022-12-17 07:00:00+03:00,45,160,80,30,11,3,3
2022-12-17 07:15:00+03:00,50,151,80,30,11,3,3
2022-12-17 07:30:00+03:00,54,158,80,30,13,3,3
2022-12-17 07:45:00+03:00,59,177,80,30,15,3,3
2022-12-17 08:00:00+03:00,72,162,80,30,16,4,4
2022-12-17 08:15:00+03:00,79,166,80,30,18,4,4
2022-12-17 08:30:00+03:00,82,167,80,30,19,4,4
2022-12-17 08:45:00+03:00,85,156,80,30,18,4,4
2022-12-17 09:00:00+03:00,95,165,80,30,21,5,5
2022-12-17 09:15:00+03:00,104,163,80,30,23,5,5
2022-12-17 09:30:00+03:00,118,156,80,30,24,5,5
2022-12-17 09:45:00+03:00,127,170,80,30,28,6,5
2022-12-17 10:00:00+03:00,132,158,80,30,27,6,7
2022-12-17 10:15:00+03:00,135,165,80,30,29,6,7
2022-12-17 10:30:00+03:00,141,159,80,30,29,6,7
2022-12-17 10:45:00+03:00,140,177,80,30,32,7,7
2022-12-17 11:00:00+03:00,140,174,80,30,31,7,7
2022-12-17 11:15:00+03:00,143,174,80,30,32,7,7
2022-12-17 11:30:00+03:00,142,167,80,30,31,7,7
2022-12-17 11:45:00+03:00,139,168,80,30,30,6,7
2022-12-17 12:00:00+03:00,136,178,80,30,31,7,7
2022-12-17 12:15:00+03:00,132,168,80,30,29,6,7
2022-12-17 12:30:00+03:00,134,165,80,30,29,6,7
2022-12-17 12:45:00+03:00,126,162,80,30,27,6,7
2022-12-17 13:00:00+03:00,125,157,80,30,26,6,7
2022-12-17 13:15:00+03:00,120,168,80,30,26,6,7
2022-12-17 13:30:00+03:00,119,162,80,30,25,5,7
2022-12-17 13:45:00+03:00,110,179,80,30,26,6,7
2022-12-17 14:00:00+03:00,109,175,80,30,25,5,7
2022-12-17 14:15:00+03:00,108,184,80,30,26,6,7
2022-12-17 14:30:00+03:00,98,175,80,30,23,5,7
2022-12-17 14:45:00+03:00,98,177,80,30,23,5,7
2022-12-17 15:00:00+03:00,95,162,80,30,21,5,5
2022-12-17 15:15:00+03:00,94,177,80,30,22,5,5
2022-12-17 15:30:00+03:00,96,167,80,30,22,5,5
2022-12-17 15:45:00+03:00,90,161,80,30,20,4,5
2022-12-17 16:00:00+03:00,87,150,80,30,18,4,4
2022-12-17 16:15:00+03:00,83,162,80,30,18,4,4
2022-12-17 16:30:00+03:00,79,170,80,30,19,4,4
2022-12-17 16:45:00+03:00,79,170,80,30,19,4,4
2022-12-17 17:00:00+03:00,68,160,80,30,15,3,3
2022-12-17 17:15:00+03:00,65,154,80,30,14,3,3
2022-12-17 17:30:00+03:00,60,167,80,30,14,3,3
2022-12-17 17:45:00+03:00,54,159,80,30,13,3,3
2022-12-17 18:00:00+03:00,54,161,80,30,13,3,2
2022-12-17 18:15:00+03:00,56,151,80,30,12,3,2
2022-12-17 18:30:00+03:00,54,162,80,30,13,3,2
2022-12-17 18:45:00+03:00,45,156,80,30,11,3,2
2022-12-17 19:00:00+03:00,45,175,80,30,12,3,0
2022-12-17 19:15:00+03:00,37,151,80,30,9,2,0
2022-12-17 19:30:00+03:00,40,151,80,30,10,2,0
2022-12-17 19:45:00+03:00,33,141,80,30,8,2,0
2022-12-17 20:00:00+03:00,37,156,80,30,9,2,0
2022-12-17 20:15:00+03:00,30,169,80,30,8,2,0
2022-12-17 20:30:00+03:00,33,184,80,30,10,2,0
2022-12-17 20:45:00+03:00,26,174,80,30,8,2,0
2022-12-17 21:00:00+03:00,29,175,80,30,8,2,0
2022-12-17 21:15:00+03:00,25,143,80,30,6,2,0
2022-12-17 21:30:00+03:00,19,244,80,30,8,2,0
2022-12-17 21:45:00+03:00,20,147,80,30,6,2,0
2022-12-17 22:00:00+03:00,18,128,80,30,5,1,0
2022-12-17 22:15:00+03:00,16,141,80,30,5,1,0
2022-12-17 22:30:00+03:00,17,163,80,30,5,1,0
2022-12-17 22:45:00+03:00,14,140,80,30,4,1,0
2022-12-17 23:00:00+03:00,8,127,80,30,3,1,0
2022-12-17 23:15:00+03:00,11,99,80,30,3,1,0
2022-12-17 23:30:00+03:00,9,203,80,30,4,1,0
2022-12-17 23:45:00+03:00,8,153,80,30,3,1,0
2022-12-18 00:00:00+03:00,8,220,80,30,4,1,0
2022-12-18 00:15:00+03:00,7,197,80,30,3,1,0
2022-12-18 00:30:00+03:00,5,83,80,30,2,1,0
2022-12-18 00:45:00+03:00,6,174,80,30,3,1,0
2022-12-18 01:00:00+03:00,3,78,80,30,1,1,0
2022-12-18 01:15:00+03:00,4,73,80,30,2,1,0
2022-12-18 01:30:00+03:00,6,169,80,30,3,1,0
2022-12-18 01:45:00+03:00,6,81,80,30,2,1,0
2022-12-18 02:00:00+03:00,3,180,80,30,2,1,0
2022-12-18 02:15:00+03:00,6,157,80,30,3,1,0
2022-12-18 02:30:00+03:00,7,247,80,30,4,1,0
2022-12-18 02:45:00+03:00,6,165,80,30,3,1,0
2022-12-18 03:00:00+03:00,6,247,80,30,4,1,0
2022-12-18 03:15:00+03:00,6,133,80,30,3,1,0
2022-12-18 03:30:00+03:00,6,109,80,30,2,1,0
2022-12-18 03:45:00+03:00,5,126,80,30,2,1,0
2022-12-18 04:00:00+03:00,9,109,80,30,3,1,0
2022-12-18 04:15:00+03:00,10,110,80,30,3,1,0
2022-12-18 04:30:00+03:00,10,93,80,30,3,1,0
2022-12-18 04:45:00+03:00,11,118,80,30,3,1,0
2022-12-18 05:00:00+03:00,14,64,80,30,3,1,0
2022-12-18 05:15:00+03:00,12,108,80,30,3,1,0
2022-12-18 05:30:00+03:00,15,105,80,30,4,1,0
2022-12-18 05:45:00+03:00,13,113,80,30,3,1,0
2022-12-18 06:00:00+03:00,15,101,80,30,4,1,1
2022-12-18 06:15:00+03:00,22,143,80,30,6,2,1
2022-12-18 06:30:00+03:00,20,144,80,30,5,1,1
2022-12-18 06:45:00+03:00,22,138,80,30,6,2,1
2022-12-18 07:00:00+03:00,24,132,80,30,6,2,1
2022-12-18 07:15:00+03:00,29,116,80,30,6,2,1
2022-12-18 07:30:00+03:00,33,143,80,30,8,2,1
2022-12-18 07:45:00+03:00,32,142,80,30,8,2,2
2022-12-18 08:00:00+03:00,38,142,80,30,9,2,2
2022-12-18 08:15:00+03:00,37,148,80,30,9,2,2
2022-12-18 08:30:00+03:00,41,160,80,30,10,2,2
2022-12-18 08:45:00+03:00,45,159,80,30,11,3,2
2022-12-18 09:00:00+03:00,52,154,80,30,12,3,2
2022-12-18 09:15:00+03:00,61,154,80,30,14,3,3
2022-12-18 09:30:00+03:00,66,150,80,30,14,3,3
2022-12-18 09:45:00+03:00,65,146,80,30,14,3,3
2022-12-18 10:00:00+03:00,67,143,80,30,14,3,4
2022-12-18 10:15:00+03:00,74,155,80,30,16,4,4
2022-12-18 10:30:00+03:00,74,147,80,30,15,3,4
2022-12-18 10:45:00+03:00,81,150,80,30,17,4,4
2022-12-18 11:00:00+03:00,79,148,80,30,16,4,4
2022-12-18 11:15:00+03:00,81,156,80,30,18,4,4
2022-12-18 11:30:00+03:00,88,170,80,30,20,4,4
2022-12-18 11:45:00+03:00,78,156,80,30,17,4,5
2022-12-18 12:00:00+03:00,80,149,80,30,17,4,5
2022-12-18 12:15:00+03:00,78,158,80,30,17,4,5
2022-12-18 12:30:00+03:00,82,156,80,30,18,4,5
2022-12-18 12:45:00+03:00,75,162,80,30,17,4,5
2022-12-18 13:00:00+03:00,75,175,80,30,18,4,5
2022-12-18 13:15:00+03:00,74,151,80,30,16,4,5
2022-12-18 13:30:00+03:00,72,155,80,30,16,4,5
2022-12-18 13:45:00+03:00,72,161,80,30,16,4,5
2022-12-18 14:00:00+03:00,70,130,80,30,13,3,5
2022-12-18 14:15:00+03:00,68,132,80,30,13,3,5
2022-12-18 14:30:00+03:00,68,137,80,30,13,3,5
2022-12-18 14:45:00+03:00,67,156,80,30,15,3,5
2022-12-18 15:00:00+03:00,67,155,80,30,15,3,4
2022-12-18 15:15:00+03:00,65,184,80,30,17,4,4
2022-12-18 15:30:00+03:00,60,150,80,30,13,3,4
2022-12-18 15:45:00+03:00,64,163,80,30,15,3,4
2022-12-18 16:00:00+03:00,56,141,80,30,12,3,4
2022-12-18 16:15:00+03:00,57,143,80,30,12,3,4
2022-12-18 16:30:00+03:00,61,157,80,30,14,3,4
2022-12-18 16:45:00+03:00,55,150,80,30,12,3,3
2022-12-18 17:00:00+03:00,55,147,80,30,12,3,3
2022-12-18 17:15:00+03:00,52,149,80,30,12,3,3
2022-12-18 17:30:00+03:00,52,146,80,30,11,3,3
2022-12-18 17:45:00+03:00,52,155,80,30,12,3,3
2022-12-18 18:00:00+03:00,46,155,80,30,11,3,3
2022-12-18 18:15:00+03:00,45,145,80,30,10,2,2
2022-12-18 18:30:00+03:00,45,154,80,30,11,3,2
2022-12-18 18:45:00+03:00,43,144,80,30,10,2,2
2022-12-18 19:00:00+03:00,41,141,80,30,9,2,1
2022-12-18 19:15:00+03:00,36,143,80,30,8,2,1
2022-12-18 19:30:00+03:00,37,163,80,30,10,2,1
2022-12-18 19:45:00+03:00,35,174,80,30,10,2,1
2022-12-18 20:00:00+03:00,32,150,80,30,8,2,1
2022-12-18 20:15:00+03:00,29,163,80,30,8,2,1
2022-12-18 20:30:00+03:00,29,143,80,30,7,2,1
2022-12-18 20:45:00+03:00,30,140,80,30,7,2,0
2022-12-18 21:00:00+03:00,28,167,80,30,8,2,0
2022-12-18 21:15:00+03:00,24,195,80,30,8,2,0
2022-12-18 21:30:00+03:00,21,206,80,30,8,2,0
2022-12-18 21:45:00+03:00,23,142,80,30,6,2,0
2022-12-18 22:00:00+03:00,19,181,80,30,6,2,0
2022-12-18 22:15:00+03:00,17,150,80,30,5,1,0
2022-12-18 22:30:00+03:00,15,199,80,30,6,2,0
2022-12-18 22:45:00+03:00,11,119,80,30,3,1,0
2022-12-18 23:00:00+03:00,11,126,80,30,3,1,0
2022-12-18 23:15:00+03:00,9,71,80,30,2,1,0
2022-12-18 23:30:00+03:00,9,93,80,30,3,1,0
2022-12-18 23:45:00+03:00,7,153,80,30,3,1,0
2022-12-19 00:00:00+03:00,8,150,80,30,3,1,0
2022-12-19 00:15:00+03:00,4,83,80,30,2,1,0
2022-12-19 00:30:00+03:00,7,256,80,30,4,1,0
2022-12-19 00:45:00+03:00,8,84,80,30,2,1,0
2022-12-19 01:00:00+03:00,6,147,80,30,3,1,0
2022-12-19 01:15:00+03:00,13,80,80,30,3,1,0
2022-12-19 01:30:00+03:00,13,168,80,30,5,1,0
2022-12-19 01:45:00+03:00,10,143,80,30,4,1,0
2022-12-19 02:00:00+03:00,15,128,80,30,4,1,0
2022-12-19 02:15:00+03:00,18,180,80,30,6,2,0
2022-12-19 02:30:00+03:00,23,124,80,30,5,1,0
2022-12-19 02:45:00+03:00,28,166,80,30,8,2,0
2022-12-19 03:00:00+03:00,41,209,80,30,13,3,0
2022-12-19 03:15:00+03:00,33,214,80,30,11,3,0
2022-12-19 03:30:00+03:00,38,159,80,30,10,2,0
2022-12-19 03:45:00+03:00,47,122,80,30,9,2,0
2022-12-19 04:00:00+03:00,49,153,80,30,11,3,0
2022-12-19 04:15:00+03:00,59,165,80,30,14,3,0
2022-12-19 04:30:00+03:00,60,157,80,30,14,3,0
2022-12-19 04:45:00+03:00,68,154,80,30,15,3,0
2022-12-19 05:00:00+03:00,81,159,80,30,18,4,0
2022-12-19 05:15:00+03:00,106,239,80,30,33,7,0
2022-12-19 05:30:00+03:00,107,242,80,30,34,7,0
2022-12-19 05:45:00+03:00,124,260,80,30,41,9,0
2022-12-19 06:00:00+03:00,125,163,80,30,27,6,7
2022-12-19 06:15:00+03:00,138,507,80,30,86,18,11
2022-12-19 06:30:00+03:00,146,217,80,30,40,8,11
2022-12-19 06:45:00+03:00,165,256,80,30,53,11,11
2022-12-19 07:00:00+03:00,176,376,80,30,81,17,13
2022-12-19 07:15:00+03:00,197,388,80,30,93,19,19
2022-12-19 07:30:00+03:00,231,310,80,30,87,18,20
2022-12-19 07:45:00+03:00,256,270,80,30,83,17,31
2022-12-19 08:00:00+03:00,281,366,80,30,122,25,31
2022-12-19 08:15:00+03:00,311,261,80,30,97,20,33
2022-12-19 08:30:00+03:00,356,359,80,30,151,31,33
2022-12-19 08:45:00+03:00,387,350,80,30,159,32,42
2022-12-19 09:00:00+03:00,446,446,80,30,232,47,51
2022-12-19 09:15:00+03:00,531,350,80,30,216,44,58
2022-12-19 09:30:00+03:00,601,435,80,30,302,61,61
2022-12-19 09:45:00+03:00,635,470,80,30,344,69,64
2022-12-19 10:00:00+03:00,658,471,80,30,357,72,72
2022-12-19 10:15:00+03:00,679,451,80,30,352,71,78
2022-12-19 10:30:00+03:00,689,432,80,30,342,69,84
2022-12-19 10:45:00+03:00,695,467,80,30,373,75,85
2022-12-19 11:00:00+03:00,708,504,80,30,409,82,85
2022-12-19 11:15:00+03:00,708,499,80,30,405,81,85
2022-12-19 11:30:00+03:00,697,474,80,30,380,76,85
2022-12-19 11:45:00+03:00,696,380,80,30,305,61,85
2022-12-19 12:00:00+03:00,693,439,80,30,350,70,88
2022-12-19 12:15:00+03:00,692,582,80,30,462,93,89
2022-12-19 12:30:00+03:00,696,470,80,30,376,76,89
2022-12-19 12:45:00+03:00,692,576,80,30,457,92,91
2022-12-19 13:00:00+03:00,680,454,80,30,355,71,91
2022-12-19 13:15:00+03:00,653,466,80,30,350,70,91
2022-12-19 13:30:00+03:00,651,420,80,30,315,63,91
2022-12-19 13:45:00+03:00,638,469,80,30,345,69,91
2022-12-19 14:00:00+03:00,639,471,80,30,346,70,91
2022-12-19 14:15:00+03:00,649,490,80,30,366,74,91
2022-12-19 14:30:00+03:00,659,431,80,30,327,66,91
2022-12-19 14:45:00+03:00,664,454,80,30,347,70,91
2022-12-19 15:00:00+03:00,650,471,80,30,352,71,84
2022-12-19 15:15:00+03:00,626,415,80,30,300,60,80
2022-12-19 15:30:00+03:00,609,558,80,30,391,79,80
2022-12-19 15:45:00+03:00,599,583,80,30,402,81,80
2022-12-19 16:00:00+03:00,566,504,80,30,329,66,78
2022-12-19 16:15:00+03:00,527,557,80,30,339,68,72
2022-12-19 16:30:00+03:00,502,455,80,30,265,53,71
2022-12-19 16:45:00+03:00,466,495,80,30,268,54,60
2022-12-19 17:00:00+03:00,420,584,80,30,285,57,60
2022-12-19 17:15:00+03:00,384,482,80,30,216,44,58
2022-12-19 17:30:00+03:00,357,369,80,30,155,31,58
